Area,Species,PFMA,CU or PFMA or aggregate,CUs caught in PFMA,Source,Year,EFS,Spawner,Returns,ExplRate,Catch,Ret0.1,Ret0.2,Ret1.1,Ret0.3,Ret1.2,Ret2.1,Ret0.4,Ret1.3,Ret2.2,Ret0.5,Ret1.4,Ret2.3,Ret0.6,Ret2.4,NRec0.1,NRec0.2,NRec1.1,NRec0.3,NRec1.2,NRec2.1,NRec0.4,NRec1.3,NRec2.2,NRec0.5,NRec1.4,NRec2.3,NRec0.6,NRec2.4,NTotRec,R/S,R/EFS,Metadata source,Esc comm,Catch comm,Age comm,Prod comm,SQ,CQ,AQ,RQ,SQ notes,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1993,386806,,,,,,,,,,,,,,,,,,,,,847,,1652166,,,161770,,,,,,,1814783,,4.69,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1994,14499,,,,,,,,,,,,,,,,,,,,,6,,27990,,,1034,,,,,,,29030,,2,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1995,57342,,,,,,,,,,,,,,,,,,,,,20,,170595,,,18985,,,,,,,189600,,3.31,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1996,41063,,,,,,,,,,,,,,,,,,,,,0,,359206,,,104940,,,,,,,464146,,11.3,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1997,73416,,,,,,,,,,,,,,,,,,,,,1,,109249,,,38121,,,,,,,147371,,2.01,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1998,9332,,,,,,,,,,,,,,,,,,,,,2,,24341,,,4349,,,,,,,28692,,3.07,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,1999,8189,,,,,,,,,,,,,,,,,,,,,0,,25927,,,4639,,,,,,,30566,,3.73,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,"Delayed migration in 1955 and 1960 due to late freshet caused low escapements. Fishways were constructed between 1945 and the mid-1960s, but en-route losses also occurred in 1962-1968, and low abundances in 1996-1999 were due to weather conditions. ",4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2000,35333,,,,,,,,,,,,,,,,,,,,,0,,132457,,,3417,,,,,,,135874,,3.85,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,2,3,3.25,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2001,82852,,,,,,,,,,,,,,,,,,,,,5,,216279,,,35722,,,,,,,252006,,3.04,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2002,12921,,,,,,,,,,,,,,,,,,,,,0,,20266,,,4300,,,,,,,24566,,1.9,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2003,6932,,,,,,,,,,,,,,,,,,,,,0,,8431,,,1588,,,,,,,10019,,1.45,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2004,5181,,,,,,,,,,,,,,,,,,,,,0,,32387,,,5094,,,,,,,37481,,7.23,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2005,51153,,,,,,,,,,,,,,,,,,,,,49,,76375,,,7844,,,,,,,84268,,1.65,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Takla/Trembleur_Early Stuart,,Sue Grant July 2014,2006,15914,,,,,,,,,,,,,,,,,,,,,0,,96013,,,10603,,,,,,,106617,,6.7,Grant et al. (2011),"Gluske enumerated using a fence program 1988-2009, but not 1993. Forfar fence enumerations: 1989-2009 excluding 1993 and 2007; Kynoch: 1991-2006 excluding 1993 and 1997). Data from these fenced sites, in concert with peak live cumulative dead visual surveys, have been used to develop expansion factors for all other streams assessed using peak live cumulative dead visual methods.",,,,4,3,3,3.5,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1977,,209810,1006504,,794304,,,,,,,,,,,,,,,,,"18,325",,370181,3174,,178731,30889,,,32442,,,633743,3.02,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",3,2.5,4,3.13,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1978,,84373,259931,,145531,,,,,,,,,,,,,,,,,"29,774",,111509,2519,,312772,53398,,,16860,,,526832,6.24,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",3,2.5,4,3.13,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1979,,247475,804958,,540963,,,,,,,,,,,,,,,,,"26,260",,435023,2707,,353392,53053,,,43375,,,913810,3.69,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",3,2.5,4,3.13,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1980,,246041,678372,,421856,,,,,,,,,,,,,,,,,"19,788",,222607,0,,215218,21831,,,1155,,,480598,1.95,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",3,2.5,4,3.13,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1981,,195124,771077,,557539,,,,,,,,,,,,,,,,,"6,232",,133929,9372,,57187,7276,,,10127,,,224123,1.15,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1982,,155579,364506,,185086,,,,,,,,,,,,,,,,,"14,150",,64499,2196,,11042,38531,,,6658,,,137076,0.88,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1983,,339204,856130,,508028,,,,,,,,,,,,,,,,,"15,809",,295809,3425,,113319,67411,,,7319,,,503092,1.48,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1984,,131000,652145,,518835,,,,,,,,,,,,,,,,,"14,798",,150930,1056,,29405,7314,,,3223,,,206727,1.58,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1985,,112339,437874,,317600,,,,,,,,,,,,,,,,,"14,135",,140227,15070,,66649,43805,,,12176,,,292062,2.6,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1986,,119820,148123,,10316,,,,,,,,,,,,,,,,,"56,852",,68115,2054,,124947,18868,,,3476,,,274312,2.29,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1987,,277562,373732,,83017,,,,,,,,,,,,,,,,,"14,598",,1030482,17155,,104832,69930,,,21260,,,1258257,4.53,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1988,,195327,353509,,146833,,,,,,,,,,,,,,,,,"37,277",,144332,6737,,318602,66531,,,26310,,,599789,3.07,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1989,,171652,256187,,14924,,,,,,,,,,,,,,,,,"37,401",,239536,8767,,95175,14101,,,5895,,,400875,2.34,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1990,,163320,198444,,19353,,,,,,,,,,,,,,,,,"19,488",,74815,294,,40581,2114,,,1311,,,138602,0.85,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1991,,402976,1240904,,807514,,,,,,,,,,,,,,,,,151,,9164,4854,,4011,37061,,,18861,,,74103,0.18,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1992,,149898,366708,,178555,,,,,,,,,,,,,,,,,"19,328",,141239,2945,,81717,23315,,,21461,,,290005,1.93,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1993,,227694,674184,,432423,,,,,,,,,,,,,,,,,"26,689",,146761,4442,,137422,78074,,,28592,,,421980,1.85,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1994,,113121,210846,,97353,,,,,,,,,,,,,,,,,300,,75237,5963,,122140,22982,,,13581,,,240204,2.12,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1995,,40940,81936,,17925,,,,,,,,,,,,,,,,,"88,466",,87799,2805,,56656,3056,,,2901,,,241683,5.9,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1996,,157087,213255,,26873,,,,,,,,,,,,,,,,,"5,428",,14426,13228,,6543,146034,,,76285,,,261944,1.67,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1997,,174088,275397,,97281,,,,,,,,,,,,,,,,,"7,825",,263591,36500,,259931,107709,,,41620,,,717175,4.12,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1998,,184542,406622,,132609,,,,,,,,,,,,,,,,,"67,123",,198279,10703,,141187,63351,,,37776,,,518420,2.81,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,1999,,203969,269747,,58636,,,,,,,,,,,,,,,,,"16,541",,252463,13790,,210359,36028,,,40463,,,569643,2.79,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2000,,52043,108772,,37113,,,,,,,,,,,,,,,,,"15,173",,130923,2287,,50637,10654,,,3836,,,213510,4.1,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2001,,307106,522691,,113864,,,,,,,,,,,,,,,,,"9,653",,133028,15391,,43031,111922,,,16816,,,329840,1.07,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2002,,259482,669447,,384591,,,,,,,,,,,,,,,,,"7,812",,37991,0,,49737,444,,,1080,,,97065,0.37,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2003,,223546,527584,,276617,,,,,,,,,,,,,,,,,754,,5617,236,,3143,6462,,,1475,,,17688,0.08,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2004,,213021,427025,,202387,,,,,,,,,,,,,,,,,"9,774",,48903,1588,,106084,6364,,,16505,,,189218,0.89,,D.Dobson input data worksheets,2004 return year: super-optimal temperatures in the Somass River and associated migration delays of up to 9 weeks (DFO 2012),,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2005,,172962,257985,,63307,,,,,,,,,,,,,,,,,"12,847",,175845,13605,,181711,34280,,,36261,,,454550,2.63,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
BC,Sockeye,,Great Central Lake,,Diana Dobson 2June 2014,2006,,135493,197534,,61288,,,,,,,,,,,,,,,,,"5,509",,512912,3109,,293168,138726,,,13489,,,966913,7.14,,D.Dobson input data worksheets,,,,"Great Central L. was fertilized from 1970-1973, and from 1977-2012",4,2.5,4,3.63,,,,,,,
