stock.id,species,run,stock,region,sub.region,broodYr,spawn,rec,large.region
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1989,0,0,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1990,0,0,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1991,0,0,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1992,0,3,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1993,0,3,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1994,0,0,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1995,0,8,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1996,0,39,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1997,6,74,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1998,0,39,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1999,0,9,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2000,44,21,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2001,63,2,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2002,9,3,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2003,35,3,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2004,19,4,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2005,0,4,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2006,3,7,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2007,0,4,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2008,6,2,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2009,3,NA,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2010,6,NA,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2011,3,NA,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2012,3,NA,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2013,0,NA,WC
,,,,,,,,,
81,Chinook,Spring/Summer-run,Middle Fork Salmon River Lower Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2014,3,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1957,680,1640,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1958,546,2101,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1959,533,2472,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1960,440,2971,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1961,706,2153,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1962,613,1401,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1963,533,414,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1964,1814,480,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1965,266,644,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1966,840,549,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1967,66,401,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1968,293,447,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1969,160,266,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1970,480,321,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1971,160,62,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1972,160,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1973,133,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1974,173,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1975,80,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1976,40,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1977,13,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1978,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1979,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1980,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1981,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1982,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1983,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1984,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1985,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1986,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1987,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1988,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1989,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1990,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1991,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1992,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1993,NA,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1994,NA,9,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1995,1,16,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1996,7,48,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1997,85,453,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1998,62,383,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1999,11,73,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2000,22,184,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2001,322,80,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2002,230,72,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2003,276,38,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2004,120,42,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2005,108,63,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2006,30,173,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2007,51,166,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2008,57,104,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2009,41,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2010,120,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2011,137,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2012,146,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2013,49,NA,WC
,,,,,,,,,
80,Chinook,Spring/Summer-run,Middle Fork Salmon River Upper Mainstem,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2014,104,NA,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1954,794,NA,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1955,1082,NA,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1956,2020,3686,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1957,4104,2215,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1958,305,2485,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1959,1984,2110,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1960,898,1753,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1961,438,2363,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1962,1474,2593,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1963,778,740,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1964,1003,1058,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1965,869,1705,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1966,822,1427,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1967,305,1656,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1968,657,1402,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1969,931,1619,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1970,942,1384,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1971,652,407,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1972,871,489,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1973,683,1611,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1974,459,274,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1975,377,151,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1976,547,121,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1977,267,164,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1978,1446,381,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1979,92,124,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1980,102,460,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1981,140,1162,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1982,228,653,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1983,216,1413,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1984,233,460,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1985,1209,496,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1986,655,672,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1987,908,345,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1988,868,631,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1989,319,209,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1990,528,33,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1991,399,68,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1992,394,327,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1993,415,373,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1994,54,116,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1995,70,97,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1996,311,601,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1997,188,631,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1998,209,1102,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",1999,149,243,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2000,461,566,WC
,,,,,,,,,
82,Chinook,Spring/Summer-run,Minam River,Interior Columbia,"Salmon, Chinook (Snake River spring/summer-run ESU)",2001,608,363,WC
