CU,SpeciesId,CU_Name,Year,T_Idx_E,ExpFactor1,AdjSum,ExpFactor2,ObsE,ExpFactor3,TE,CDN Harvest,CDN ER,TRTC,Total Harvest,Total ER,Total Run,Q1,Q2,Q3,ER Indicator,ER Indicator Lookup,ER Source,StatArea
SX_L-21-09,SX,Stephens,2016,"6,064",1.00,"6,064",1.12,"6,765",2.00,"13,530","3,240",17.8%,"16,770","4,637",25.5%,"18,167",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Stephens,2017,"2,752",1.00,"2,752",1.12,"3,069",2.00,"6,139",183,2.9%,"6,322",255,4.0%,"6,394",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Stephens,2018,"2,055",1.00,"2,055",1.12,"2,292",2.00,"4,585",368,7.4%,"4,953",389,7.8%,"4,974",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Stephens,2019,"1,226",1.00,"1,226",1.12,"1,367",2.00,"2,735",273,8.8%,"3,008",364,11.7%,"3,099",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Stephens,2020,"3,383",1.00,"3,383",1.12,"3,774",2.00,"7,548",540,6.6%,"8,088",693,8.4%,"8,241",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Stephens,2021,"2,428",1.00,"2,428",1.12,"2,709",2.00,"5,417",402,6.6%,"5,819",696,11.4%,"6,113",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-09,SX,Stephens,2022,"2,111",1.00,"2,111",1.12,"2,355",2.00,"4,710",727,13.2%,"5,437",792,14.4%,"5,502",2.00,5.00,4.48,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1960,750,2.74,"2,052",2.30,"4,726",2.00,"9,452","4,367",28.9%,"13,819","5,682",37.5%,"15,134",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1961,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1962,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1963,200,2.74,547,2.30,"1,260",2.00,"2,521",587,17.8%,"3,108",787,23.8%,"3,308",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1964,"1,500",2.74,"4,103",2.30,"9,452",2.00,"18,905","9,756",32.3%,"28,660","11,339",37.5%,"30,243",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1965,750,2.74,"2,052",2.30,"4,726",2.00,"9,452","3,254",23.5%,"12,707","4,418",31.9%,"13,870",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1966,"1,500",2.74,"4,103",2.30,"9,452",2.00,"18,905","14,126",41.7%,"33,030","14,961",44.2%,"33,866",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1967,"2,500",2.74,"6,839",2.30,"15,754",2.00,"31,508","25,252",41.3%,"56,760","29,675",48.5%,"61,182",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1968,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1969,"1,500",2.74,"4,103",2.30,"9,452",2.00,"18,905","9,314",31.9%,"28,219","10,300",35.3%,"29,204",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1970,400,2.74,"1,094",2.30,"2,521",2.00,"5,041","2,660",34.0%,"7,701","2,779",35.5%,"7,820",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1971,"1,500",2.74,"4,103",2.30,"9,452",2.00,"18,905","11,444",37.2%,"30,349","11,847",38.5%,"30,752",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1972,"1,500",2.74,"4,103",2.30,"9,452",2.00,"18,905","11,134",35.6%,"30,038","12,336",39.5%,"31,240",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1973,750,2.74,"2,052",2.30,"4,726",2.00,"9,452","6,962",41.2%,"16,414","7,430",44.0%,"16,882",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1974,750,2.74,"2,052",2.30,"4,726",2.00,"9,452","8,095",44.8%,"17,547","8,613",47.7%,"18,065",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1975,750,2.74,"2,052",2.30,"4,726",2.00,"9,452","3,837",28.5%,"13,289","3,988",29.7%,"13,441",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1976,25,2.74,68,2.30,158,2.00,315,194,36.9%,510,212,40.3%,527,2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1977,400,2.74,"1,094",2.30,"2,521",2.00,"5,041","3,069",36.1%,"8,110","3,459",40.7%,"8,500",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1978,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1979,"1,500",2.74,"4,103",2.30,"9,452",2.00,"18,905","11,068",35.4%,"29,972","12,345",39.5%,"31,250",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1980,750,2.74,"2,052",2.30,"4,726",2.00,"9,452","4,847",29.9%,"14,299","6,768",41.7%,"16,220",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1981,"2,000",2.74,"5,471",2.30,"12,603",2.00,"25,206","15,468",36.6%,"40,674","17,063",40.4%,"42,269",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1982,"2,000",2.74,"5,471",2.30,"12,603",2.00,"25,206","19,116",41.4%,"44,322","20,997",45.4%,"46,203",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1983,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1984,"2,500",2.74,"6,839",2.30,"15,754",2.00,"31,508","12,512",27.9%,"44,020","13,397",29.8%,"44,904",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1985,"2,200",2.74,"6,018",2.30,"13,863",2.00,"27,727","20,636",41.6%,"48,362","21,820",44.0%,"49,547",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1986,"2,500",2.74,"6,839",2.30,"15,754",2.00,"31,508","18,118",35.2%,"49,625","20,003",38.8%,"51,511",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1987,"5,000",2.74,"13,678",2.30,"31,508",2.00,"63,015","18,241",22.1%,"81,256","19,587",23.7%,"82,602",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1988,"6,000",2.74,"16,413",2.30,"37,809",2.00,"75,618","71,073",46.4%,"146,691","77,617",50.7%,"153,235",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1989,"2,000",2.74,"5,471",2.30,"12,603",2.00,"25,206","15,311",36.1%,"40,517","17,220",40.6%,"42,426",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1990,"2,500",2.74,"6,839",2.30,"15,754",2.00,"31,508","17,369",33.5%,"48,876","20,362",39.3%,"51,869",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1991,"3,500",2.74,"9,574",2.30,"22,055",2.00,"44,111","31,221",40.6%,"75,331","32,719",42.6%,"76,829",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1992,"5,000",2.74,"13,678",2.30,"31,508",2.00,"63,015","57,624",46.7%,"120,639","60,325",48.9%,"123,340",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1993,"4,000",2.74,"10,942",2.30,"25,206",2.00,"50,412","51,244",49.5%,"101,656","53,160",51.3%,"103,572",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1994,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1995,"1,900",2.74,"5,198",2.30,"11,973",2.00,"23,946","23,817",49.3%,"47,762","24,387",50.5%,"48,333",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1996,"1,800",2.74,"4,924",2.30,"11,343",2.00,"22,685","31,972",57.2%,"54,657","33,247",59.4%,"55,933",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1997,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1998,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,1999,"1,000",2.74,"2,736",2.30,"6,302",2.00,"12,603","2,747",17.3%,"15,350","3,237",20.4%,"15,840",2.67,1.83,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2000,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2001,"1,759",1.00,"1,759",2.30,"4,052",2.00,"8,104","3,368",28.8%,"11,472","3,595",30.7%,"11,699",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2002,600,1.00,600,2.30,"1,382",2.00,"2,764","1,808",38.5%,"4,572","1,934",41.2%,"4,698",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2003,"1,088",1.00,"1,088",2.30,"2,506",2.00,"5,013","1,717",25.0%,"6,729","1,844",26.9%,"6,856",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2004,"1,260",1.00,"1,260",2.30,"2,903",2.00,"5,805","1,887",24.1%,"7,692","2,019",25.8%,"7,824",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2005,592,1.00,592,2.30,"1,363",2.00,"2,726",426,12.6%,"3,151",653,19.3%,"3,378",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2006,"1,067",1.00,"1,067",2.30,"2,459",2.00,"4,918","3,126",38.3%,"8,044","3,246",39.8%,"8,164",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2007,488,1.00,488,2.30,"1,124",2.00,"2,248",624,21.0%,"2,872",718,24.2%,"2,966",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2008,944,1.00,944,2.30,"2,173",2.00,"4,347",932,17.6%,"5,279",962,18.1%,"5,309",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2009,770,1.00,770,2.30,"1,774",2.00,"3,548",441,10.9%,"3,989",491,12.2%,"4,039",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2010,38,1.00,38,2.30,88,2.00,176,31,14.9%,207,34,16.2%,210,2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2011,631,1.00,631,2.30,"1,454",2.00,"2,909",731,19.7%,"3,639",808,21.7%,"3,717",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2012,619,1.00,619,2.30,"1,426",2.00,"2,852",743,20.4%,"3,595",797,21.8%,"3,648",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2013,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2014,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2015,"2,082",1.00,"2,082",2.30,"4,795",2.00,"9,591",975,9.0%,"10,566","1,294",11.9%,"10,885",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2016,298,1.17,349,2.30,805,2.00,"1,609",385,17.8%,"1,995",552,25.5%,"2,161",2.67,4.27,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2017,351,1.17,412,2.30,948,2.00,"1,897",57,2.9%,"1,954",79,4.0%,"1,976",2.67,4.27,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2018,,,,,,,,,,,,,,,,,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2019,"2,129",1.00,"2,129",2.30,"4,904",2.00,"9,808",981,8.8%,"10,789","1,305",11.7%,"11,113",2.67,5.00,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2020,"1,029",1.17,"1,206",2.30,"2,778",2.00,"5,556",398,6.6%,"5,954",510,8.4%,"6,066",2.67,4.27,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2021,713,1.17,836,2.30,"1,925",2.00,"3,850",286,6.6%,"4,136",494,11.4%,"4,345",2.67,4.27,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-21-10,SX,Stephens,2022,288,1.17,338,2.30,778,2.00,"1,555",240,13.2%,"1,795",262,14.4%,"1,817",2.67,4.27,2.17,Swan+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1960,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1961,300,1.00,300,1.00,300,2.00,600,588,48.6%,"1,188",610,50.4%,"1,210",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1962,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1963,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1964,250,1.00,250,1.00,250,2.00,500,491,45.9%,991,571,53.3%,"1,071",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1965,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1966,300,1.00,300,1.00,300,2.00,600,956,59.3%,"1,556","1,013",62.8%,"1,613",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1967,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1968,300,1.00,300,1.00,300,2.00,600,877,57.0%,"1,477",939,61.0%,"1,539",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1969,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1970,50,1.00,50,1.00,50,2.00,100,98,48.4%,198,102,50.5%,202,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1971,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1972,50,1.00,50,1.00,50,2.00,100,115,50.7%,215,128,56.1%,228,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1973,300,1.00,300,1.00,300,2.00,600,940,58.6%,"1,540","1,003",62.6%,"1,603",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1974,1,1.00,1,1.00,1,2.00,2,4,63.7%,6,4,67.8%,6,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1975,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1976,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1977,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1978,300,1.00,300,1.00,300,2.00,600,782,51.9%,"1,382",906,60.2%,"1,506",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1979,50,1.00,50,1.00,50,2.00,100,115,50.3%,215,128,56.2%,228,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1980,50,1.00,50,1.00,50,2.00,100,104,42.5%,204,146,59.3%,246,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1981,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1982,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1983,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1984,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1985,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1986,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1987,50,1.00,50,1.00,50,2.00,100,61,35.9%,161,69,40.7%,169,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1988,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1989,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1990,130,1.00,130,1.00,130,2.00,260,261,41.8%,521,365,58.4%,625,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1991,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1992,400,1.00,400,1.00,400,2.00,800,"1,045",48.4%,"1,845","1,360",63.0%,"2,160",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1993,350,1.00,350,1.00,350,2.00,700,769,46.9%,"1,469",940,57.3%,"1,640",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1994,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1995,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1996,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1997,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1998,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,1999,203,1.00,203,1.00,203,2.00,406,98,18.0%,504,137,25.2%,543,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2000,252,1.00,252,1.00,252,2.00,505,641,53.1%,"1,145",702,58.2%,"1,207",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2001,582,1.00,582,1.00,582,2.00,"1,164",858,38.5%,"2,022","1,063",47.7%,"2,227",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2002,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2003,534,1.00,534,1.00,534,2.00,"1,067",442,27.0%,"1,509",566,34.7%,"1,634",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2004,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2005,133,1.00,133,1.00,133,2.00,267,61,15.8%,328,118,30.6%,385,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2006,44,1.00,44,1.00,44,2.00,88,53,35.4%,141,61,40.8%,149,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2007,146,1.00,146,1.00,146,2.00,293,149,26.2%,442,275,48.4%,568,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2008,48,1.00,48,1.00,48,2.00,95,70,41.3%,165,75,44.1%,170,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2009,390,1.00,390,1.00,390,2.00,780,121,12.4%,902,196,20.1%,977,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2010,655,1.00,655,1.00,655,2.00,"1,311",333,19.2%,"1,644",420,24.3%,"1,731",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2011,690,1.00,690,1.00,690,2.00,"1,381",629,28.9%,"2,010",795,36.5%,"2,176",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2012,"1,430",1.00,"1,430",1.00,"1,430",2.00,"2,860","1,211",28.7%,"4,071","1,356",32.2%,"4,216",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2013,275,1.00,275,1.00,275,2.00,550,100,14.8%,650,127,18.8%,677,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2014,"2,416",1.00,"2,416",1.00,"2,416",2.00,"4,832","1,281",18.2%,"6,113","2,226",31.5%,"7,058",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2015,629,1.00,629,1.00,629,2.00,"1,257",148,9.6%,"1,405",283,18.4%,"1,541",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2016,567,1.00,567,1.00,567,2.00,"1,134",319,19.0%,"1,453",540,32.3%,"1,674",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2017,165,1.00,165,1.00,165,2.00,329,23,6.4%,352,30,8.4%,359,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2018,562,1.00,562,1.00,562,2.00,"1,124",142,11.1%,"1,266",155,12.1%,"1,278",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2019,659,1.00,659,1.00,659,2.00,"1,319",171,10.6%,"1,489",293,18.2%,"1,612",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2020,56,1.00,56,1.00,56,2.00,112,11,8.6%,123,18,13.7%,130,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2021,748,1.00,748,1.00,748,2.00,"1,496",142,7.4%,"1,638",435,22.5%,"1,931",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-01,SX,Asitika,2022,224,1.00,224,1.00,224,2.00,448,132,22.1%,580,152,25.3%,600,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1960,"1,500",1.00,"1,500",1.00,"1,500",2.00,"3,000","2,639",41.0%,"5,639","3,434",53.4%,"6,434",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1961,589,1.00,589,1.00,589,2.00,"1,178","1,155",48.6%,"2,333","1,198",50.4%,"2,376",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1962,"1,500",1.00,"1,500",1.00,"1,500",2.00,"3,000","3,220",48.2%,"6,220","3,683",55.1%,"6,683",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1963,"4,000",1.00,"4,000",1.00,"4,000",2.00,"8,000","3,051",25.2%,"11,051","4,088",33.8%,"12,088",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1964,"3,000",1.00,"3,000",1.00,"3,000",2.00,"6,000","5,891",45.9%,"11,891","6,847",53.3%,"12,847",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1965,200,1.00,200,1.00,200,2.00,400,244,33.4%,644,331,45.3%,731,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1966,200,1.00,200,1.00,200,2.00,400,638,59.3%,"1,038",675,62.8%,"1,075",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1967,150,1.00,150,1.00,150,2.00,300,567,58.7%,867,666,68.9%,966,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1968,200,1.00,200,1.00,200,2.00,400,585,57.0%,985,626,61.0%,"1,026",2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1969,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1970,50,1.00,50,1.00,50,2.00,100,98,48.4%,198,102,50.5%,202,2.00,5.00,5.00,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1971,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
SX_L-22-02,SX,Azuklotz,1972,,,,,,,,,,,,,,,,,Bear+,[LOOKUP CU],Sockeye Model,04
